id,username,replies,retweets,text,link,reply_id,reply_username,reply_text
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,16799249,NCFitz,"@PeteButtigieg Nice pandering, dude.  You make the perfect Dem politician - divisive, pandering and unaccomplished."
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,1000170077529001984,jammin1001,"@PeteButtigieg I guess court rulings dont mean anything..."
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,1001074785332420608,trxbrux,"@PeteButtigieg You do realize the guy who shot him wasn't white, right?  Do you just throw your RACISM against whit… https://t.co/qFnZLTTqxu"
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,2304038755,GiddensVision,"@PeteButtigieg Ask the cops in your town that you're in charge of, Mayo Pete. They seem to like killing Black people."
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,25246444,1minutegoesfast,"@PeteButtigieg You’re transparently bad at this Pete"
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,2839073053,jayedcoins,"@PeteButtigieg a good place to start tallying that up would be your south bend PD"
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,1175017953676484608,WomackJohnathan,"@PeteButtigieg Come on Buttiplug? Really? Bernie would never say this..."
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,162566080,SouthrnGothHick,"@PeteButtigieg Did you ever punish any cops while you were mayor of south bend Pete?"
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,913552708644335616,LosernameAndPW,"@PeteButtigieg “All lives matter” Pete"
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,1204547810089005057,CodyRh2020,"@PeteButtigieg Platitude Pete is a textbook sociopath"
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,714420192,Baconator815,"@PeteButtigieg Did someone just tell you this on the trail today Pete?  I guess better late than never.  #JusticeforTrayvon"
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,14949094,disco_socialist,"@PeteButtigieg Don't you dare."
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,838082918,jamiemorgan5984,"@PeteButtigieg So true."
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,2388218486,I_M_Antagonist,"@PeteButtigieg Hmm, white man running for the highest post in America. I guess that will make you the supreme white… https://t.co/mvKT3wL2nF"
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,758259139,Hector_E_Alcala,"@PeteButtigieg You fired the Black police chief of south bend for attempting to expose racism on the force and your… https://t.co/isM0yAZVhb"
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,37266009,realityhammer,"@PeteButtigieg Trayvon Martin was not a victim. He was the perpetrator.  #FactsMatter #AllLivesMatter"
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,949107121,whoisJayOhh,"@PeteButtigieg Race baiting your political campaign usually doesn't end well Pete. Just ask Hillary!!"
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,1212938941256491008,SadisticMeat,"@PeteButtigieg This is like the FBI honoring MLK"
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,33792906,faktus,"@PeteButtigieg Shut up already"
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,798034162179538944,RyanIrelanJane,"@PeteButtigieg The vote is over and NOW you care about Black Lives????"
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,1216244056432361473,gort_jonathan,"@PeteButtigieg how many 25th birthdays have been stolen from us by your employer fixing bread prices, pushing preda… https://t.co/PgFodeCWMc"
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,874348296172519424,ArthurK85601123,"@PeteButtigieg That Hispanic/Jewish white supremacy is deadly!"
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,1279333902,AndersonHuu,"@PeteButtigieg Stop using Black people as props and ploys in your campaign. #NeverPete"
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,975152846357323776,timkell77138231,"@PeteButtigieg Stop dividing us"
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,785199891190427648,Liliaflore00,"@PeteButtigieg You told black people i. Your town you don’t want their vote   https://t.co/6EbZqXxxO0"
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,38602059,tumorhead,"@PeteButtigieg hey remember last summer when South Bend police killed Eric Logan??????? https://t.co/PMBzEXK1TO https://t.co/WjdOVLqEHU"
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,952393731902238720,BobbyBolts,"@PeteButtigieg Says the 🐀 who stole Iowa"
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,1221857330209292288,nignogler9,"@PeteButtigieg blacks ain't gonna vote for a buttfucker but good job with the pandering"
1225135191330521090,PeteButtigieg,774,1034,"Trayvon Martin would have been 25 today. How many 25th birthdays have been stolen from us by white supremacy, gun violence, prejudice, and fear? #BlackLivesMatter",https://twitter.com/PeteButtigieg/status/1225135191330521090,1217839661755838466,LiskowskiMarty,"@PeteButtigieg Pandering much? Zimmerman was acquitted by a jury. Get over yourself."
